eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
1.97406E+11,1974,6,13,,0,,217,United States,1,North America,Pennsylvania,Pittsburgh,40.438335,-79.997459,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,4,Multinational Corporation,,Gulf Oil Offices,217,United States,,,,,,,,,,,,,,,,,"Weather Underground, Weathermen",,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,3,Minor (likely < $1 million),450000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.97406E+11,1974,6,13,,0,,217,United States,1,North America,New York,New York City,40.78306,-73.971249,1,0,Manhattan ; 2 at store in 34th Street shopping area,"6/13/1974: In a series of four related attacks, unknown perpetrators set off two incendiary devices at a Macy's Department Store in Manhattan, New York in the United States.  There were no casualties and the firebombs caused only slight damage.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,7,Retail/Grocery/Bakery,Macy's Department Store,department store,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,-99,-99,0,,,,,,,,,,2,Chemical,,,,,,,,,,,,,,,incendiary device consisting of table tennis balls filled with acid,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,slight damage,0,,,,,,,0,,,,,,,,,"This is part of a multiple attack with 197406130004, 197406130005, and 197406130006.  The incendiary devices ignited between 1:00 PM and 2:00 PM in the pockets of women's clothing.  One day earlier, three department stores in New York City were the targets of incendiary devices (197406120003, 197406120004, and 197406120005).  In a communiqué released on October 26, 1974, the Armed Forces for National Liberation (FALN) claimed credit for the firebombing ""of major (New York) department stores, for three consecutive days in (the) late spring.""  (See: <http://www.cedema.org/ver.php?id=2901>)  It is unknown if this claim refers to this incident.","Joseph P. Fried, ""More Fire Devices Found in 4 Stores,"" New York Times, June 15, 1974.","""Toward People's War for Independence and Socialism in Puerto Rico: In Defense of Armed Struggle,"" Documents and Communiques from the Revolutionary Public Independence Movement and the Armed Clandestine Movement, January 1987.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,-9,-9,0,-9,"197406130003, 197406130004, 197406130005, 197406130006"
1.97406E+11,1974,6,13,,0,,217,United States,1,North America,New York,New York City,40.78306,-73.971249,1,0,Manhattan; 2 at store in 34th Street shopping area,"6/13/1974: In a series of four related attacks, unknown perpetrators set off two incendiary devices at a Gimbel's Department Store in Manhattan, New York, in the United States.  There were no casualties and the firebombs caused only slight damage.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,7,Retail/Grocery/Bakery,Gimbel's Department Store,department store,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,-99,-99,0,,,,,,,,,,2,Chemical,,,,,,,,,,,,,,,incendiary device consisting of table tennis balls filled with acid,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,slight damage,0,,,,,,,0,,,,,,,,,"This is part of a multiple attack with 197406130003, 197406130005, and 197406130006.  The incendiary devices ignited between 1:00 PM and 2:00 PM in the pockets of women's clothing.  One day earlier, three department stores in New York City were the target of incendiary devices (197406120003, 197406120004, and 197406120005).  In a communiqué released on October 26, 1974, the Armed Forces for National Liberation (FALN) claimed credit for the firebombing ""of major (New York) department stores, for three consecutive days in (the) late spring.""  (See: <http://www.cedema.org/ver.php?id=2901>)  It is unknown if this claim refers to this incident.","Joseph P. Fried, ""More Fire Devices Found in 4 Stores,"" New York Times, June 15, 1974.","""Toward People's War for Independence and Socialism in Puerto Rico: In Defense of Armed Struggle,"" Documents and Communiques from the Revolutionary Public Independence Movement and the Armed Clandestine Movement, January 1987.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,-9,-9,0,-9,"197406130004, 197406130003, 197406130005, 197406130006"
1.97406E+11,1974,6,13,,0,,217,United States,1,North America,New York,New York City,40.78306,-73.971249,1,0,Manhattan; 1 at store in 34th Street shopping area,"6/13/1974: In a series of four related attacks, unknown perpetrators set off an incendiary device at a Franklin Simon Department Store in Manhattan, New York in the United States.  Another incendiary device was discovered unexploded.  There were no casualties and the firebomb caused only slight damage.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,7,Retail/Grocery/Bakery,Franklin Simon Department Store,department store,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,-99,-99,0,,,,,,,,,,2,Chemical,,,,,,,,,,,,,,,incendiary device consisting of table tennis balls filled with acid and a battery-and-flashlight device containing gasoline,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,slight damage,0,,,,,,,0,,,,,,,,,"This is part of a multiple attack with 197406130003, 197406130004, and 197406130006.  The incendiary device ignited between 1:00 PM and 2:00 PM in the pockets of women's clothing.  An exploded firebomb was discovered by authorities at 5:30 PM.  One day earlier, three department stores in New York City were the targets of incendiary devices (197406120003, 197406120004, and 197406120005).  In a communiqué released on October 26, 1974, the Armed Forces for National Liberation (FALN) claimed credit for the firebombing ""of major (New York) department stores, for three consecutive days in (the) late spring.""  (See: <http://www.cedema.org/ver.php?id=2901>)  It is unknown if this claim refers to this incident.","Joseph P. Fried, ""More Fire Devices Found in 4 Stores,"" New York Times, June 15, 1974.","""Toward People's War for Independence and Socialism in Puerto Rico: In Defense of Armed Struggle,"" Documents and Communiques from the Revolutionary Public Independence Movement and the Armed Clandestine Movement, January 1987.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,-9,-9,0,-9,"197406130005, 197406130003, 197406130004, 197406130006"
1.97406E+11,1974,6,13,,0,,217,United States,1,North America,New York,New York City,40.78306,-73.971249,1,0,Manhattan; 1 at store in 34th Street shopping area,"6/13/1974: In a series of four related attacks, unknown perpetrators set off an incendiary device at a B. Altman & Company Department Store in Manhattan, New York, in the United States.  There were no casualties and the firebomb caused only slight damage.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,7,Retail/Grocery/Bakery,B. Altman & Co.  Department Store,department store,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,-99,-99,0,,,,,,,,,,2,Chemical,,,,,,,,,,,,,,,incendiary device consisting of table tennis balls filled with acid,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,slight damage,0,,,,,,,0,,,,,,,,,"This is part of a multiple attack with 197406130003, 197406130004, and 197406130005. The incendiary device ignited between 1:00 PM and 2:00 PM in the pockets of women's clothing.  One day earlier, three department stores in New York City were the target of incendiary devices (197406120003, 197406120004, and 197406120005).  In a communiqué released on October 26, 1974, the Armed Forces for National Liberation (FALN) claimed credit for the firebombing ""of major (New York) department stores, for three consecutive days in (the) late spring.""  (See: <http://www.cedema.org/ver.php?id=2901>)  It is unknown if this claim refers to this incident.","Joseph P. Fried, ""More Fire Devices Found in 4 Stores,"" New York Times, June 15, 1974.","""Toward People's War for Independence and Socialism in Puerto Rico: In Defense of Armed Struggle,"" Documents and Communiques from the Revolutionary Public Independence Movement and the Armed Clandestine Movement, January 1987.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,-9,-9,0,-9,"197406130006, 197406130003, 197406130004, 197406130005"
1.97406E+11,1974,6,14,,0,,217,United States,1,North America,Illinois,Chicago,41.88415,-87.632409,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,7,Retail/Grocery/Bakery,,store,217,United States,,,,,,,,,,,,,,,,,Fuerzas Armadas de Liberacion Nacional (FALN),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,0,0,1,
1.97406E+11,1974,6,15,,0,,217,United States,1,North America,District of Columbia,Washington,38.89037,-77.031959,1,0,,,1,1,1,-9,,,0,0,0,8,Unarmed Assault,,,,,2,Government (General),14,Judge/Attorney/Court,Supreme Court Justices,,217,United States,,,,,,,,,,,,,,,,,Anti-Government extremists,,,,,,,0,,,1,1,,,,,,,,,,,,7,Fake Weapons,,,,,,,,,,,,,,,Harmless substance,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,CBRN Global Chronology,-9,-9,0,-9,
1.97407E+11,1974,7,23,,0,,217,United States,1,North America,District of Columbia,Washington,38.89037,-77.031959,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,29,Military Unit/Patrol/Convoy,,French Military Mission,69,France,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1.97407E+11,1974,7,25,,0,,217,United States,1,North America,District of Columbia,Washington,38.89037,-77.031959,1,0,,,1,1,1,-9,,,0,1,0,7,Facility/Infrastructure Attack,,,,,7,Government (Diplomatic),46,Embassy/Consulate,,Embassy,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,-9,-9,
1.97407E+11,1974,7,26,,0,,217,United States,1,North America,Puerto Rico,San Juan,18.46617,-66.106654,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),46,Embassy/Consulate,,Peruvian Consulate,217,United States,,,,,,,,,,,,,,,,,M-7,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,1,0,1,
1.97408E+11,1974,8,5,,0,,217,United States,1,North America,California,Burlingame,37.577883,-122.34811,1,0,,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,,Insurance Co,217,United States,,,,,,,,,,,,,,,,,New World Liberation Front (NWLF),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.97408E+11,1974,8,6,,0,,217,United States,1,North America,Puerto Rico,San Juan,18.46617,-66.106654,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),46,Embassy/Consulate,,Venezuelan Consulate,222,Venezuela,,,,,,,,,,,,,,,,,M-7,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,1,1,1,
1.97408E+11,1974,8,6,,0,,217,United States,1,North America,California,Los Angeles,33.941589,-118.40853,1,0,Los Angeles International Airport,"08/06/1974: Muharem Kurbegovic, also known as ""Isak (Isaac) Rasim"" or the ""alphabet bomber,"" bombed the Pan American terminal of the Los Angeles International Airport in Los Angeles, California, in the United States, killing three people and injuring thirty-six others.  The bomb exploded in one of the coin-operated public lockers near the ticketing area of the terminal, and caused considerable damage including shattering several huge plate glass windows and leaving a 10 by 15 foot hole in the wall.  Kurbegovic apparently belonged to no organization and had no outside support; however, in a tape sent to the Herald-Examiner, he claimed he was the military officer of a group he called ""Aliens of America.""  Kurbegovic became known as the ""alphabet bomber"" because he picked his targets in alphabetical order.",1,1,1,1,2,Other Crime Type,0,1,0,3,Bombing/Explosion,,,,,6,Airports & Aircraft,44,Airport,Airport,Los Angeles International Airport,217,United States,,,,,,,,,,,,,,,,,Anti-Government extremists,,,,,,"The specific motive for this incident is unknown; however, Kurbegovic's views stemmed from an agenda against a judge and commissioners who prevented him from opening up a business, specifically a hall for “taxi dancers,” where women were paid to slow-dance with men.  Additionally, the motivations for his attacks were to repeal immigration and naturalization laws as well as laws about sex.",0,,,1,1,1,1,9,Other,,,,,,,0,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,,3,3,0,36,36,0,1,3,Minor (likely < $1 million),-99,considerable damage including a 10 by 15 foot hole in the wall and several huge plate glass windows were shattered,,,,,,,,,,,,,,,,,"The explosion occurred at 8:10am.  This may be a purely criminal act because Kurbegovic's motivations stemmed from personal vendetta's against a judge and commissioners who would not allow him to open up his own business, though he did have some political motivations as well. Kurbegovic claimed this attack by sending an audiotape to a CBS affiliate explaining his alphabet bombing method.  Kurbegovic also claimed responsibility for other attempted bombings, even though police doubt some of his claims.  Kurbegovic was arrested and eventually convicted in 1980 of 25 counts of Murder, Arson, Illegal Use of Explosives and relate d charges, and sentenced to life in prison.","""T Is for Terror: A mad bomber who stalked Los Angeles in the ’70s could be the poster boy for the kind of terrorist the FBI fears today,"" Newsweek Web Exclusive, http://www.msnbc.msn.com/id/3070093, June 9, 2003.","""Suspect Arrested in Coast Bombings,"" New York Times, August 21, 1974.","""Bomb Explosion Kills 2 at Airport in Los Angeles,"" New York Times, August 7, 1974.",Hewitt Project,-9,-9,0,-9,
1.97408E+11,1974,8,7,,0,,217,United States,1,North America,New York,New York City,40.712784,-74.005941,1,0,,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",,U.N. Bldg,422,International,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,1,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,0,,,,"Damages: explosion, none, device deactivated before detonation (UN Building)",0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1.97408E+11,1974,8,8,,0,,217,United States,1,North America,California,San Francisco,37.777125,-122.419644,1,0,,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,1,Business,7,Retail/Grocery/Bakery,,Auto Agency,217,United States,,,,,,,,,,,,,,,,,New World Liberation Front (NWLF),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.97408E+11,1974,8,16,,0,,217,United States,1,North America,California,Los Angeles,34.05349,-118.245319,1,0,,"08/16/1974:  Police discovered and dismantled a 25-pound unexploded bomb in a locker of the Greyhound Bus Depot in Los Angeles, California in the United States.  Though the bomb itself did not explode, the detonator was still set off.  There were no casualties, nor property damage.  This bomb was planted by Muharem Kurbegovic, also known as ""Isak (Isaac) Rasim"" or the ""alphabet bomber,"" who claimed the attempted bombing in a tape recording sent to the Herald-Examiner, identifying the locker where the bomb could be found.  This was the second bombing in a series that would spell out the name of his group ""Aliens for America,"" using the locations of the bombs.",1,1,1,1,2,Other Crime Type,0,0,0,3,Bombing/Explosion,,,,,19,Transportation,101,Bus Station/Stop,Greyhound Bus Depot,Greyhound bus station in Los Angeles,217,United States,,,,,,,,,,,,,,,,,Anti-Government extremists,,,,,,"The specific motive for this incident is unknown; however, Kurbegovic's views stemmed from an agenda against a judge and commissioners who prevented him from opening up a business, specifically a hall for “taxi dancers,” where women were paid to slow-dance with men.  Additionally, the motivations for his attacks were to repeal immigration and naturalization laws as well as laws about sex.",0,,,1,1,1,1,9,Other,,,,,,,0,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,25-pound bomb,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"This may be a purely criminal act because Kurbegovic's motivations stemmed from personal vendetta's against a judge and commissioners who would not allow him to open up his own business, though he did have some political motivations as well.   Kurbegovic claimed this attack by sending a tape recording to  the Herald-Examiner, explaining his alphabet bombing method.  Kurbegovic was also responsible for the bombing of the Pan Am terminal in the LA Airport just 10 days earlier, which caused 3 deaths and 36 injuries (197408060004).  Additionally, he claimed responsibility for other attempted bombings, even though police doubt some of his claims.  Kurbegovic was arrested and eventually convicted in 1980 of 25 counts of Murder, Arson, Illegal Use of Explosives and relate d charges, and sentenced to life in prison.","""Suspect Arrested in Coast Bombings,"" New York Times, August 21, 1974.","Robert Meyers, ""2d L.A. Bomb Is Found in Bus Station,"" Washington Post, August 18, 1974.","""'Alphabet' ruled out in plant blast,"" The Baltimore Sun, August 20, 1974.",Hewitt Project,-9,-9,0,-9,
1.97408E+11,1974,8,31,,0,,217,United States,1,North America,New York,New York City,40.712784,-74.005941,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,11,Entertainment/Cultural/Stadium/Casino,Damrosh Park at the Lincoln Center,Lincoln Center Outdoor Amphitheater,217,United States,,,,,,,,,,,,,,,,,Fuerzas Armadas de Liberacion Nacional (FALN),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,28,Dynamite/TNT,,,,,,,,,,,,,Bomb - propane and dynamite,0,0,,0,0,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,HSI,1,0,0,1,
1.97409E+11,1974,9,3,,0,,217,United States,1,North America,California,San Francisco,37.777125,-122.419644,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,,Dean Witter & Co offices,217,United States,,,,,,,,,,,,,,,,,New World Liberation Front (NWLF),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.97409E+11,1974,9,10,,0,,217,United States,1,North America,California,San Leandro,37.72495,-122.156128,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,5,Industrial/Textiles/Factory,,Anaconda America Brass,217,United States,,,,,,,,,,,,,,,,,"Weather Underground, Weathermen",,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.97409E+11,1974,9,28,,0,,217,United States,1,North America,New Jersey,Newark,40.73197,-74.174184,1,0,"Alley next to city police headquarters and by police headquarters, behind a row of headges next to Newark City Hall","09/28/1974: In Newark, New Jersey, United States, a homemade bomb exploded in the alley next to the police headquarters, and a second bomb was discovered by police headquarters, behind a row of hedges next to Newark City Hall, but was dismantled before it exploded.  The Armed Forces for National Liberation (FALN) took credit for the incident in which, two windows of the second floor computer room of the headquarters were shattered.  No casualties resulted from the explosion.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,22,"Police Building (headquarters, station, school)",New Jersey Police,Newark Police Headquarters,217,United States,2,Government (General),21,Government Building/Facility/Office,City Hall,Newark City Hall,217,United States,,,,,,,,,Fuerzas Armadas de Liberacion Nacional (FALN),,,,,,To protest United States presence in Puerto Rico,1,,,0,-99,-99,1,2,Call (post-incident),,,,,,,0,6,Explosives/Bombs/Dynamite,14,Time Fuse,,,,,,,,,,,,,explosives made from a 14-ounce canisters of propane wired to both a battery and a wristwatch timing device,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,Two windows of police headquarters broken,,,,,,,,,,,,,,,,,"The bomb detonated around 1:30 AM.  In a communiqué released on October 26, 1974, the Armed Forces for National Liberation (FALN) claimed credit for the incident. (See: <http://www.cedema.org/ver.php?id=2901>)  Also, about an hour and a half after the explosion, a caller who claimed to be a member of the ""Armed Revolutionary Front of Puerto Rico,"" phoned the Associated Press and took responsibility for the two bombs, only one of which exploded.  The caller noted that his group placed two bombs in the shrubbery by police headquarters and city hall.  It is unknown if these two groups are the same.","""A Bomb Damages Jersey Police Hq.,"" New York Times, September 29, 1974.","""New Jersey Briefs: Puerto Rican Group Not Known,"" New York Times, October 1, 1974.","""Toward People's War for Independence and Socialism in Puerto Rico: In Defense of Armed Struggle,"" Documents and Communiques from the Revolutionary Public Independence Movement and the Armed Clandestine Movement, January 1987.",Hewitt Project,1,0,0,1,
1.9741E+11,1974,10,2,,0,,217,United States,1,North America,California,San Francisco,37.777125,-122.419644,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,8,Hotel/Resort,,Hotel (ITT owns),217,United States,,,,,,,,,,,,,,,,,New World Liberation Front (NWLF),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.9741E+11,1974,10,5,,0,,217,United States,1,North America,California,Los Angeles,34.05349,-118.245319,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,8,Hotel/Resort,,Hotel (ITT owned),217,United States,,,,,,,,,,,,,,,,,New World Liberation Front (NWLF),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.9741E+11,1974,10,8,,0,,217,United States,1,North America,Puerto Rico,Unknown,18.220833,-66.590149,4,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,11,Entertainment/Cultural/Stadium/Casino,,2 theatres,217,United States,,,,,,,,,,,,,,,,,National Front for the Liberation of Cuba (FLNC),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,1,0,1,
1.9741E+11,1974,10,9,,0,,217,United States,1,North America,Puerto Rico,Unknown,18.220833,-66.590149,4,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,11,Entertainment/Cultural/Stadium/Casino,,theatre,217,United States,,,,,,,,,,,,,,,,,National Front for the Liberation of Cuba (FLNC),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,1,0,1,
1.9741E+11,1974,10,9,,0,,217,United States,1,North America,Puerto Rico,Unknown,18.220833,-66.590149,4,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,7,Retail/Grocery/Bakery,,Mexican airlines office,130,Mexico,,,,,,,,,,,,,,,,,National Front for the Liberation of Cuba (FLNC),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,1,1,1,
1.9741E+11,1974,10,26,,0,,217,United States,1,North America,New York,New York City,40.712784,-74.005941,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,,Chase Manhatten Branch Bank,217,United States,,,,,,,,,,,,,,,,,Fuerzas Armadas de Liberacion Nacional (FALN),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,0,0,1,
1.9741E+11,1974,10,26,,0,,217,United States,1,North America,New York,New York City,40.712784,-74.005941,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,,Continental Bank,217,United States,,,,,,,,,,,,,,,,,Fuerzas Armadas de Liberacion Nacional (FALN),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,0,0,1,
1.9741E+11,1974,10,26,,0,,217,United States,1,North America,New York,New York City,40.712784,-74.005941,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,,4 banks,217,United States,,,,,,,,,,,,,,,,,Fuerzas Armadas de Liberacion Nacional (FALN),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,0,0,1,
1.9741E+11,1974,10,28,,0,,217,United States,1,North America,Puerto Rico,San Juan,18.46617,-66.106654,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,7,Retail/Grocery/Bakery,,"Iberia Airlines Office, Caribbean Towers Bldg",185,Spain,,,,,,,,,,,,,,,,,National Front for the Liberation of Cuba (FLNC),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,1,1,1,
1.9741E+11,1974,10,29,,0,,217,United States,1,North America,New York,New York City,40.712784,-74.005941,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,17,Terrorists/Non-State Militia,93,Terrorist,,Palestine Liberation Organization,155,West Bank and Gaza Strip,,,,,,,,,,,,,,,,,Jewish Armed Resistance,,,,,,,0,,,0,3,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,9,Melee,21,Blunt Object,,,,,,,,,Firearm; Lead pipe,0,0,0,1,,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,HSI,0,1,1,1,
